name,countries,categories,currency,denominations,discount,expiry,url
"AirlineGift EU","AT; BE; FI; FR; IT; NL; ES","travel-and-leisure","EUR","50; 100; 250; 500; 1000; 2000; 3000; 4000; 5000",7.5,"12 months from activation or last use","https://assets.tillo.io/images/brands/vouchers/330x214/airlinegift-eu.jpg"
"lastminute.com Netherlands Travel Gift Card","NL","travel-and-leisure","EUR","10; 25; 50; 100; 250; 500; 1000; 2000; 3000; 4000",2.35,"12 Months from Activation","https://assets.tillo.io/images/brands/vouchers/330x214/lastminute-nl.jpg"
"Grillfürst Germany","DE","food-and-drink; home","EUR","25; 50; 60; 100; 200; 500",5,"30 months","https://assets.tillo.io/images/brands/vouchers/330x214/grillfurst-de.jpg"
"Inspire Staycation Card","GB","travel-and-leisure","GBP","10; 25; 50; 100; 250; 500; 1000; 2000; 3000",6,"18 months from date of issue","https://assets.tillo.io/images/brands/vouchers/330x214/inspire-staycation.jpg"
"MANGO Portugal","PT","fashion","EUR","25; 50",9,"2 years","https://assets.tillo.io/images/brands/vouchers/330x214/mango-pt.jpg"
"Cepsa Spain","ES","other","EUR","10; 25; 50",1,"3 months","https://assets.tillo.io/images/brands/vouchers/330x214/cepsa-es.jpg"
"Penny. Italy","IT","supermarket","EUR","25; 50; 100",2,"1 year","https://assets.tillo.io/images/brands/vouchers/330x214/penny-it.jpg"
"Pets Deli Germany","DE","food-and-drink","EUR","15; 25; 50",14,"30 months","https://assets.tillo.io/images/brands/vouchers/330x214/pets-deli-de.jpg"
"Buono Enilive Digitale Italy","IT","other","EUR","10; 30; 50",0.5,"No Expiry","https://assets.tillo.io/images/brands/vouchers/330x214/buono-enilive-digitale-it.jpg"
"EsserBella Profumerie Italy","IT","beauty","EUR","25; 50; 100",6.5,"24 months","https://assets.tillo.io/images/brands/vouchers/330x214/esserbella-profumerie-it.jpg"
"La Feltrinelli Italy","IT","books; electronics; toys","EUR","10; 25; 50; 100",6,"6 months","https://assets.tillo.io/images/brands/vouchers/330x214/la-feltrinelli-it.jpg"
"Inspire Travel Italy","IT","travel-and-leisure","EUR","10; 25; 50; 100; 250; 500; 1000; 2000; 3000",6,"18 Months","https://assets.tillo.io/images/brands/vouchers/330x214/inspire-travel-it.jpg"
"Spotify Austria","AT","music","EUR","11; 33; 66",5,"No expiry","https://assets.tillo.io/images/brands/vouchers/330x214/spotify-austria.jpg"
"Idea Shopping Spain","ES","baby; beauty; books; fashion; electronics; food-and-drink; home; jewellery; toys; travel-and-leisure; tv-and-movies","EUR","25; 50; 100",0.5,"6 months","https://assets.tillo.io/images/brands/vouchers/330x214/idea-shopping-es.jpg"
"Hawesko Germany","DE","food-and-drink","EUR","25; 30; 50",14,"3 years","https://assets.tillo.io/images/brands/vouchers/330x214/hawesko-de.jpg"
"Dots.eco - Plant a tree where needed the most EUR","IE; AT; BE; HR; CY; EE; FI; FR; DE; GR; IT; LV; LT; LU; MT; NL; PT; SK; SI; ES","charity","EUR","10; 25; 50; 100; 250; 500; 1000; 2000; 3000; 4000; 5000",31,"N/A","https://assets.tillo.io/images/brands/vouchers/330x214/plant-a-tree-eur.jpg"
"Calzedonia Italy","IT","fashion","EUR","30; 50; 70; 100",5,"36 months from purchase","https://assets.tillo.io/images/brands/vouchers/330x214/calzedonia.jpg"
"bol Netherlands","NL","department-store","EUR","10; 25; 50; 100",3,"36 months","https://assets.tillo.io/images/brands/vouchers/330x214/bol-com-nl.jpg"
"Disneyland Paris by Inspire","GB","travel-and-leisure","GBP","10; 25; 50; 100; 250; 500; 1000; 2000; 3000",6,"18 months from date of issue","https://assets.tillo.io/images/brands/vouchers/330x214/inspire-disneyland-paris.jpg"
"Rossetto Italy","IT","beauty","EUR","25; 50; 100",1.5,"6 months","https://assets.tillo.io/images/brands/vouchers/330x214/rossetto-it.jpg"
"OVS Italy","IT","fashion","EUR","10; 25; 50",7.5,"No expiry","https://assets.tillo.io/images/brands/vouchers/330x214/ovs-it.jpg"
"Höffner Germany","DE","home","EUR","10; 20; 44; 50; 100",5,"5 years","https://assets.tillo.io/images/brands/vouchers/330x214/hoffner-de.jpg"
"Steam Italy","IT","gaming","EUR","20",1.25,"No Expiry","https://assets.tillo.io/images/brands/vouchers/330x214/steam-it.jpg"
"Circle K Ireland","IE","cars; food-and-drink; supermarket; travel-and-leisure","EUR","25; 50; 100; 250; 500",1,"60 Months","https://assets.tillo.io/images/brands/vouchers/330x214/circle-k-ireland.jpg"
"Falconeri Germany","DE","fashion","EUR","30; 50; 75; 100; 150; 200; 250",5.5,"3 years","https://assets.tillo.io/images/brands/vouchers/330x214/falconeri-de.jpg"
"Tinder Plus & Gold France","FR","other","EUR","12.85",15,"90 Months","https://assets.tillo.io/images/brands/vouchers/330x214/tinder-plus-fr.jpg"
"Lastminute.com Spain Holiday Gift Card - Flight + Hotel Packages","ES","travel-and-leisure","EUR","10; 25; 50; 100; 250; 500; 1000; 2000",5.5,"12 months from activation","https://assets.tillo.io/images/brands/vouchers/330x214/last-minute-holiday-gift-es.jpg"
"La Rinascente Italy","IT","department-store","EUR","50; 100; 250",5,"10 months","https://assets.tillo.io/images/brands/vouchers/330x214/la-rinascente-it.jpg"
"Brico Io Italy","IT","home","EUR","25; 50; 100",4,"6 months","https://assets.tillo.io/images/brands/vouchers/330x214/brico-io-it.jpg"
"Tamoil Italy","IT","cars; other","EUR","10; 25",1,"6 months","https://assets.tillo.io/images/brands/vouchers/330x214/tamoil-it.jpg"
"Circle K No Fuel Estonia","EE","food-and-drink; supermarket","EUR","10; 25; 50; 100; 250; 500; 1000; 2000; 3000",5,"24 Months","https://assets.tillo.io/images/brands/vouchers/330x214/circle-k-no-fuel-estonia.jpg"
"Tezenis Germany","DE","fashion","EUR","20; 30; 50; 100",5.5,"3 years","https://assets.tillo.io/images/brands/vouchers/330x214/tezenis-de.jpg"
"Sephora Portugal","PT","beauty","EUR","25; 50; 100",5,"12 Months","https://assets.tillo.io/images/brands/vouchers/330x214/sephora-pt.jpg"
"Conrad Germany","DE","electronics","EUR","10; 15; 20; 25; 30; 35; 40; 44; 45; 50; 60; 70; 80; 90; 100; 150; 200; 250; 300; 350; 400; 450; 500",6,"3 years","https://assets.tillo.io/images/brands/vouchers/330x214/conrad-de.jpg"
"quirion Germany","DE","other","EUR","15; 25; 50; 75; 100; 150",7,"3 years","https://assets.tillo.io/images/brands/vouchers/330x214/quirion-de.jpg"
"Calzedonia Germany","DE","fashion","EUR","30; 50; 70; 100",5.5,"3 years","https://assets.tillo.io/images/brands/vouchers/330x214/calzedonia-de.jpg"
"Waterstones","GB","books","GBP","10; 25",6,"Expires 24 months from purchase","https://assets.tillo.io/images/brands/vouchers/330x214/waterstones.jpg"
"lastminute.com Germany Travel Gift Card","DE","","EUR","10; 25; 50; 100; 250; 500; 1000; 2000; 3000; 4000",2.35,"3 years from activation or last use","https://assets.tillo.io/images/brands/vouchers/330x214/last-minute-de.jpg"
"HotelsGift EU","AT; BE; FI; FR; IT; NL; ES","travel-and-leisure","EUR","50; 100; 250; 500; 1000; 2000; 3000; 4000; 5000",7.5,"12 months from activation or last use","https://assets.tillo.io/images/brands/vouchers/330x214/hotelsgift-eu.jpg"
"Q8 Italy","IT","cars; other","EUR","10; 25; 50; 100",0.5,"12 months","https://assets.tillo.io/images/brands/vouchers/330x214/q8-it.jpg"
"Deliveroo France","FR","food-and-drink","EUR","25; 50; 100",5,"12 months from activation. Must redeem AND spend by expiry.","https://assets.tillo.io/images/brands/vouchers/330x214/deliveroo-fr.jpg"
"Intimissimi Austria","AT","fashion","EUR","30; 50; 70; 100",5.5,"3 years","https://assets.tillo.io/images/brands/vouchers/330x214/intimissimi-at.jpg"
"Inspire Travel Europe","IE; FR; DE; IT; ES","travel-and-leisure","EUR","10; 25; 50; 100; 250; 500; 1000; 2000; 3000",6,"18 months from date of issue (Can be extended if requested via Inspire Customer Service)","https://assets.tillo.io/images/brands/vouchers/330x214/inspire-travel-ie.jpg"
"Browns","GB","food-and-drink","GBP","10; 25; 50; 100; 250",12,"2 years from last load.","https://assets.tillo.io/images/brands/vouchers/330x214/browns.jpg"
"Fashioncheque UK","GB","fashion","GBP","10; 25; 50; 100; 250",8,"4 Years","https://assets.tillo.io/images/brands/vouchers/330x214/fashioncheque-uk.jpg"
"Lieferando","DE","food-and-drink","EUR","10; 25; 50; 100",5.5,"Geschenkkarten sind ab dem Kaufdatum mindestens 1 year Monate lang gültig.","https://assets.tillo.io/images/brands/vouchers/330x214/just-eat-de.jpg"
"Circle K No Fuel Lithuania","LT","food-and-drink; supermarket","EUR","25; 50; 100; 250; 500; 1000",5,"24 Months","https://assets.tillo.io/images/brands/vouchers/330x214/circle-k-no-fuel-lithuania.jpg"
"Turtle Bay Restaurants","GB","food-and-drink","GBP","10; 25; 50; 100; 250",10,"Expires 12 months from the date of order","https://assets.tillo.io/images/brands/vouchers/330x214/turtle-bay.jpg"
"CHRIST Germany","DE","fashion; jewellery","EUR","10; 15; 20; 25; 44; 50; 100",14,"3 years","https://assets.tillo.io/images/brands/vouchers/330x214/christ-de.jpg"
"Waipu.tv Comfort Germany","DE","gaming","EUR","45; 85",7,"3 years","https://assets.tillo.io/images/brands/vouchers/330x214/waipu-tv-comfort-de.jpg"
"Bijou Brigitte Germany","DE","fashion; jewellery","EUR","10; 15; 20; 25; 44; 50",7,"32 months","https://assets.tillo.io/images/brands/vouchers/330x214/bijou-brigitte-de.jpg"
"Conad Italy","IT","supermarket","EUR","30; 50; 100; 150",0.5,"12 months","https://assets.tillo.io/images/brands/vouchers/330x214/conad-it.jpg"
"Falconeri France","FR","fashion","EUR","75; 100; 150; 250",5.5,"3 years","https://assets.tillo.io/images/brands/vouchers/330x214/falconeri-fr.jpg"
"Apollo-Optik Germany","DE","beauty; fashion; jewellery","EUR","10; 15; 25; 50; 100; 150",10,"3 years","https://assets.tillo.io/images/brands/vouchers/330x214/apollo-optik-de.jpg"
"Prenatal Spain","ES","baby","EUR","25; 50",6,"2 years","https://assets.tillo.io/images/brands/vouchers/330x214/prenatal-es.jpg"
"Healthy Minds Club","GB","other","GBP","10; 25; 50; 100; 250; 500",7,"18 Months","https://assets.tillo.io/images/brands/vouchers/330x214/healthy-minds-club.jpg"
"Gymondo Germany","DE","sports","EUR","13; 78",24,"30 months","https://assets.tillo.io/images/brands/vouchers/330x214/gymondo-de.jpg"
"Carrefour ES","ES","supermarket","EUR","10; 20; 25; 50; 100",1,"12 meses","https://assets.tillo.io/images/brands/vouchers/330x214/carrefour-es.jpg"
"Dots.eco - Save a sea turtle hatchling UK","GB","charity","GBP","10; 25; 50; 100; 250; 500; 1000; 2000; 3000; 4000; 5000",43,"N/A","https://assets.tillo.io/images/brands/vouchers/330x214/save-a-sea-turtle-hatchling-uk.jpg"
"Paprcuts Germany","DE","fashion; jewellery","EUR","10; 25; 50",7,"3 years","https://assets.tillo.io/images/brands/vouchers/330x214/paprcuts-de.jpg"
"Steam Europe","IE; AT; BE; HR; CY; EE; FI; FR; DE; GR; IT; LV; LT; LU; MT; NL; PT; SK; SI; ES","gaming","EUR","20; 30",1.25,"No Expiry","https://assets.tillo.io/images/brands/vouchers/330x214/steam-eu.jpg"
"Starbucks","GB","food-and-drink","GBP","10; 25; 50; 100",11,"Does Not Expire","https://assets.tillo.io/images/brands/vouchers/330x214/starbucks.jpg"
"Ray-Ban Italy","IT","fashion","EUR","50; 100; 150",5,"1 year","https://assets.tillo.io/images/brands/vouchers/330x214/ray-ban-it.jpg"
"National Book Tokens","GB","books","GBP","10; 25; 50; 100; 250",10,"8 years from last use","https://assets.tillo.io/images/brands/vouchers/330x214/national-book-tokens.jpg"
"Apteekkituotteet.fi","FI","beauty","EUR","10; 20; 30; 40; 50; 60; 70; 80; 90; 100",4,"No expiry","https://assets.tillo.io/images/brands/vouchers/330x214/apteekkituotteet-fi.jpg"
"Jochen Schweizer Germany","DE","craft; sports; travel-and-leisure","EUR","10; 15; 20; 25",9,"2 years","https://assets.tillo.io/images/brands/vouchers/330x214/jochen-schweizer-de.jpg"
"IKEA Italy","IT","","EUR","25; 50; 100; 250; 500",4,"12 Months","https://assets.tillo.io/images/brands/vouchers/330x214/ikea-it.jpg"
"s.Oliver Germany","DE","fashion; jewellery","EUR","10; 15; 25; 50; 100",6,"3 years","https://assets.tillo.io/images/brands/vouchers/330x214/s-oliver-de.jpg"
"Ecobnb Italy","IT","travel-and-leisure","EUR","25; 50; 100",5,"12 months","https://assets.tillo.io/images/brands/vouchers/330x214/ecobnb-it.jpg"
"Abbonamenti.it","IT","","EUR","20; 30",7,"12 months","https://assets.tillo.io/images/brands/vouchers/330x214/abbonamenti-it.jpg"
"lastminute.com Spain Travel Gift Card","ES","","EUR","10; 25; 50; 100; 250; 500; 1000; 2000; 3000; 4000",2.35,"12 months from activation/request","https://assets.tillo.io/images/brands/vouchers/330x214/last-minute-es.jpg"
"All Bar One","GB","food-and-drink","GBP","10; 25; 50; 100; 250",12,"2 years from last load.","https://assets.tillo.io/images/brands/vouchers/330x214/all-bar-one.jpg"
"POCO Germany","DE","home","EUR","10; 20; 50",9,"3 years","https://assets.tillo.io/images/brands/vouchers/330x214/poco-de.jpg"
"HelloFresh","GB","food-and-drink","GBP","15; 25; 30; 45; 55",10,"12 months from activation or last use","https://assets.tillo.io/images/brands/vouchers/330x214/hello-fresh.jpg"
"koffer.de Germany","DE","craft; travel-and-leisure","EUR","50",7,"3 years","https://assets.tillo.io/images/brands/vouchers/330x214/koffer-de.jpg"
"Share Now Italy","IT","cars","EUR","15; 25; 50; 100",7,"This e-gift will be valid for 36 months from date of purchase. Any remaining balance will be cancelled on expiry of the validity period.","https://assets.tillo.io/images/brands/vouchers/330x214/share-now-it.jpg"
"Tinder Plus & Gold Italy","IT","other","EUR","12.85",15,"36 Months","https://assets.tillo.io/images/brands/vouchers/330x214/tinder-plus-it.jpg"
"Upim Italy","IT","department-store","EUR","25; 50; 100; 150; 200",3,"6 months","https://assets.tillo.io/images/brands/vouchers/330x214/upim-it.jpg"
"Pampling Germany","DE","fashion; electronics; gaming; jewellery","EUR","30; 40; 50",14,"2 years","https://assets.tillo.io/images/brands/vouchers/330x214/pampling-de.jpg"
"Lees! Cadeaukaart Europe","NL","books","EUR","10; 25; 50",10,"2 years","https://assets.tillo.io/images/brands/vouchers/330x214/lees-cadeaukaart-eur.jpg"
"eLearnGift IE","IE","","EUR","50; 100; 250; 500; 1000; 2000; 3000; 4000; 5000",7.5,"60 months from activation or last use","https://assets.tillo.io/images/brands/vouchers/330x214/elearngift-ie.jpg"
"Media Markt Germany","DE","electronics; home","EUR","10; 25; 50; 100",2.5,"5 years","https://assets.tillo.io/images/brands/vouchers/330x214/media-markt-de.jpg"
"Dots.eco - Clean 1 LB of Ocean Plastic UK","GB","charity","GBP","10; 25; 50; 100; 250; 500; 1000; 2000; 3000; 4000; 5000",43,"N/A","https://assets.tillo.io/images/brands/vouchers/330x214/clean-ocean-plastic-uk.jpg"
"Video Buster Germany","DE","gaming","EUR","15; 25",14,"30 months","https://assets.tillo.io/images/brands/vouchers/330x214/video-buster-de.jpg"
"lastminute.com Flight Gift Card France","FR","travel-and-leisure","EUR","10; 25; 50; 100; 250; 500; 1000; 2000",2,"12 months from activation","https://assets.tillo.io/images/brands/vouchers/330x214/flight-gift-card-fr.jpg"
"Sony PSN Spain","ES","gaming","EUR","10; 20; 50; 60; 80; 100; 150; 200; 250",7,"12 Months","https://assets.tillo.io/images/brands/vouchers/330x214/sony-psn-es.jpg"
"Rossmann Germany","DE","beauty","EUR","10; 15; 20; 25; 30; 35; 40; 44; 45; 50; 60; 70; 80; 90; 100",9,"3 years","https://assets.tillo.io/images/brands/vouchers/330x214/rossmann-de.jpg"
"nextbike Germany","DE","cars","EUR","10; 15; 20; 25",34,"3 years","https://assets.tillo.io/images/brands/vouchers/330x214/nextbike-de.jpg"
"Pizza Express","GB","food-and-drink","GBP","10; 25; 50; 100; 250; 500",10,"24 months","https://assets.tillo.io/images/brands/vouchers/330x214/pizza-express.jpg"
"Lastminute.de Germany Holiday Gift Card - Flight + Hotel Packages","DE","travel-and-leisure","EUR","10; 25; 50; 100; 250; 500; 1000; 2000",5.5,"3 years from activation","https://assets.tillo.io/images/brands/vouchers/330x214/last-minute-holiday-gift-de.jpg"
"Sony Playstation UK","GB","gaming","GBP","10; 20; 40; 50; 70; 100; 120; 150; 200",7,"12 Months","https://assets.tillo.io/images/brands/vouchers/330x214/sony-psn-uk.jpg"
"tastecard","GB","food-and-drink","GBP","20",12.5,"Activate within 12 months","https://assets.tillo.io/images/brands/vouchers/330x214/tastecard.jpg"
"Moss UK","GB","fashion","GBP","10; 20; 30; 40; 50; 60; 70; 80; 90; 100; 110; 120; 130; 140; 150; 160; 170; 180; 190; 200",9,"2 years","https://assets.tillo.io/images/brands/vouchers/330x214/moss-uk.jpg"
"myMuesli Germany","DE","food-and-drink","EUR","10; 15; 25; 44; 50",8,"3 years","https://assets.tillo.io/images/brands/vouchers/330x214/mymuesli-de.jpg"
"Sainsburys Cashback","GB","supermarket","GBP","10; 25; 50; 100; 250; 500",3.25,"24 Months after last use","https://assets.tillo.io/images/brands/vouchers/330x214/sainsburys-cashback-uk.jpg"
"IKEA Portugal","PT","","EUR","10; 20; 50; 100",4,"12 Months","https://assets.tillo.io/images/brands/vouchers/330x214/ikea-pt.jpg"
"C&A Germany","DE","fashion; jewellery","EUR","10; 15; 20; 25; 44; 50; 100",4,"3 years","https://assets.tillo.io/images/brands/vouchers/330x214/c-and-a-de.jpg"
"FAO Schwarz Italy","IT","department-store","EUR","25; 50; 100; 200",7,"1 year","https://assets.tillo.io/images/brands/vouchers/330x214/fao-schwarz-it.jpg"
"London Theatre Direct","GB","travel-and-leisure","GBP","10; 25; 50; 100; 250; 500",8,"12 months from activation","https://assets.tillo.io/images/brands/vouchers/330x214/london-theatre-direct.jpg"
"Nintendo eShop Digital Code Belgium","BE","gaming","EUR","15; 25; 50; 75; 100",9,"No Expiry","https://assets.tillo.io/images/brands/vouchers/330x214/nintendo-eshop-be.jpg"
"lastminute.com Belgium Holiday Gift Card - Flight + Hotel Packages","BE","travel-and-leisure","EUR","10; 25; 50; 100; 250; 500; 1000; 2000",5.5,"12 Months from Activation","https://assets.tillo.io/images/brands/vouchers/330x214/lastminute-holiday-be.jpg"
"HIRMER Germany","DE","fashion; jewellery","EUR","10; 15; 25; 50; 100",7,"30 months","https://assets.tillo.io/images/brands/vouchers/330x214/hirmer-de.jpg"
"lastminute.com Ireland Travel Gift Card","IE","","EUR","10; 25; 50; 100; 250; 500; 1000; 2000; 3000; 4000",2.35,"5 Years","https://assets.tillo.io/images/brands/vouchers/330x214/last-minute-ie.jpg"
"Calzedonia Spain","ES","fashion","EUR","30; 50; 70; 100",5.5,"3 years","https://assets.tillo.io/images/brands/vouchers/330x214/calzedonia-es.jpg"
"Tannico.it Europe","IE; AT; BE; HR; CY; EE; FI; FR; DE; GR; IT; LV; LT; LU; MT; NL; PT; SK; SI; ES","food-and-drink","EUR","25; 50; 75; 100",7,"12 Months","https://assets.tillo.io/images/brands/vouchers/330x214/tannico-it-eu.jpg"
"FlystayGift DE","DE","travel-and-leisure","EUR","50; 100; 250; 500; 1000; 2000; 3000; 4000; 5000",7.5,"3 years from activation or last use","https://assets.tillo.io/images/brands/vouchers/330x214/flystaygift-de.jpg"
"Daimani Europe","IE; AT; BE; FR; DE; ES","other","EUR","10; 25; 50; 100",2,"3 years","https://assets.tillo.io/images/brands/vouchers/330x214/daimani-eu.jpg"
"Tigotà Italy","IT","beauty; home","EUR","10; 25; 50",1,"12 months","https://assets.tillo.io/images/brands/vouchers/330x214/tigota-it.jpg"
"TripGift DE","DE","travel-and-leisure","EUR","50; 100; 250; 500; 1000; 2000; 3000; 4000; 5000",7.5,"3 years from activation or last use","https://assets.tillo.io/images/brands/vouchers/330x214/tripgift-de.jpg"
"misterspex Germany","DE","fashion; jewellery","EUR","10; 15; 20; 25; 50; 100",13,"33 months","https://assets.tillo.io/images/brands/vouchers/330x214/misterspex-de.jpg"
"Jet2Holidays by Inspire","GB","travel-and-leisure","GBP","10; 25; 50; 100; 250; 500; 1000; 2000; 3000",6,"18 months from date of issue","https://assets.tillo.io/images/brands/vouchers/330x214/inspire-jet2holidays.jpg"
"Rituals Austria","AT","beauty; home","EUR","10; 25; 50; 100",10,"No expiry","https://assets.tillo.io/images/brands/vouchers/330x214/rituals-at.jpg"
"Inspire TravelCard","GB","travel-and-leisure","GBP","10; 25; 50; 100; 250; 500; 1000; 2000; 3000",6,"18 months from date of issue","https://assets.tillo.io/images/brands/vouchers/330x214/inspire-travel.jpg"
"Decathlon Germany","DE","sports","EUR","10; 15; 20; 25; 44; 50; 100; 200",5,"4 years","https://assets.tillo.io/images/brands/vouchers/330x214/decathlon-de.jpg"
"Inspire Travel France","FR","travel-and-leisure","EUR","10; 25; 50; 100; 250; 500; 1000; 2000; 3000",6,"18 Months","https://assets.tillo.io/images/brands/vouchers/330x214/inspire-travel-fr.jpg"
"Farmfoods","GB","supermarket","GBP","10; 25; 50; 100",4,"12 months from activation","https://assets.tillo.io/images/brands/vouchers/330x214/farmfoods.jpg"
"Theatre Tokens","GB","travel-and-leisure","GBP","10; 25; 50; 100; 250; 500",10,"No expiry","https://assets.tillo.io/images/brands/vouchers/330x214/theatre-tokens.jpg"
"E.M.P. Merchandising Germany","DE","fashion; jewellery","EUR","15; 25; 50",7,"3 years","https://assets.tillo.io/images/brands/vouchers/330x214/emp-merchandising-de.jpg"
"Bonmarché","GB","fashion","GBP","10; 25; 50; 100; 250",10,"24 Months after last use (activation or redemption)","https://assets.tillo.io/images/brands/vouchers/330x214/bonmarche.jpg"
"Falconeri Spain","ES","fashion","EUR","30; 75; 100; 150; 200; 250",5.5,"3 years","https://assets.tillo.io/images/brands/vouchers/330x214/falconeri-es.jpg"
"Go Ape","GB","travel-and-leisure","GBP","10; 15; 30; 50; 80",12,"1 year","https://assets.tillo.io/images/brands/vouchers/330x214/go-ape.jpg"
"Kaufland Germany","DE","other","EUR","10; 25; 50","","3 years","https://assets.tillo.io/images/brands/vouchers/330x214/kaufland-de.jpg"
"Dehner Germany","DE","home","EUR","10; 20; 50; 100",5,"3 years","https://assets.tillo.io/images/brands/vouchers/330x214/dehner-de.jpg"
"Outfittery Germany","DE","fashion; jewellery","EUR","15; 25; 50; 100; 150",14,"30 months","https://assets.tillo.io/images/brands/vouchers/330x214/outfittery-de.jpg"
"Hoepli.it Italy","IT","books","EUR","15; 25; 35; 50",5,"N/A","https://assets.tillo.io/images/brands/vouchers/330x214/hoepli-it-it.jpg"
"Holland & Barrett Belgium","BE","beauty; other","EUR","10; 25; 50; 100",9,"2 years","https://assets.tillo.io/images/brands/vouchers/330x214/holland-barrett-be.jpg"
"O’Neill’s","GB","food-and-drink","GBP","10; 25; 50; 100; 250",12,"2 years from last load.","https://assets.tillo.io/images/brands/vouchers/330x214/oneills.jpg"
"Shoepassion Germany","DE","fashion; jewellery","EUR","25; 50; 100",9,"1 year","https://assets.tillo.io/images/brands/vouchers/330x214/shoepassion-de.jpg"
"Eventim Germany","DE","craft; travel-and-leisure","EUR","10; 15; 20; 25; 50; 100",2,"3 years","https://assets.tillo.io/images/brands/vouchers/330x214/eventim-de.jpg"
"GetYourGuide France","FR","travel-and-leisure","EUR","50; 100; 150; 200",6,"2 years","https://assets.tillo.io/images/brands/vouchers/330x214/getyourguide-fr.jpg"
"Italo Italy","IT","travel-and-leisure","EUR","10; 20; 50; 100",3,"12 months","https://assets.tillo.io/images/brands/vouchers/330x214/italo-it.jpg"
"Meet the World Germany","DE","craft; sports; travel-and-leisure","EUR","15; 25; 50",9,"3 years","https://assets.tillo.io/images/brands/vouchers/330x214/meet-the-world-de.jpg"
"Keuze Cadeaukaart Europe","NL","baby; beauty; department-store; fashion; food-and-drink","EUR","10; 25; 50; 100; 250; 500",9,"2 Years","https://assets.tillo.io/images/brands/vouchers/330x214/keuze-cadeaukaart-eur.jpg"
"Iperal Italy","IT","supermarket","EUR","20; 50; 100",2,"6 months","https://assets.tillo.io/images/brands/vouchers/330x214/iperal-it.jpg"
"Volagratis Italy Holiday Gift Card - Flight + Hotel Packages","IT","travel-and-leisure","EUR","10; 25; 50; 100; 250; 500; 1000; 2000",5.5,"12 months from activation","https://assets.tillo.io/images/brands/vouchers/330x214/volagratis-holiday-gift-it.jpg"
"Lucky Bike Germany","DE","sports","EUR","10; 15; 25; 50; 100; 200",5,"32 months","https://assets.tillo.io/images/brands/vouchers/330x214/lucky-bike-de.jpg"
"Amorelie Germany","DE","beauty","EUR","10; 15; 20; 25; 30; 35; 40; 44; 45; 50; 60; 75; 100",12,"3 years","https://assets.tillo.io/images/brands/vouchers/330x214/amorelie-de.jpg"
"Media Markt Austria","AT","other","EUR","10; 25; 50; 100",0.5,"2 years","https://assets.tillo.io/images/brands/vouchers/330x214/media-markt-at.jpg"
"Tezenis France","FR","fashion","EUR","20; 30; 50; 100",5.5,"3 years","https://assets.tillo.io/images/brands/vouchers/330x214/tezenis-fr.jpg"
"Mango","GB","fashion","GBP","20; 25; 50; 100",3.5,"No expiry","https://assets.tillo.io/images/brands/vouchers/330x214/mango.jpg"
"Intimissimi France","FR","fashion","EUR","30; 50; 70; 100",5.5,"3 years","https://assets.tillo.io/images/brands/vouchers/330x214/intimissimi-fr.jpg"
"Volagratis Italy Travel Gift Card","IT","travel-and-leisure","EUR","10; 25; 50; 100; 250",7.5,"12 months from activation","https://assets.tillo.io/images/brands/vouchers/330x214/volagratis-it.jpg"
"Idea Shopping Italy","IT","baby; beauty; books; fashion; electronics; food-and-drink; home; jewellery; toys; travel-and-leisure; tv-and-movies","EUR","10; 25; 50; 100; 150; 200",0.5,"6 months","https://assets.tillo.io/images/brands/vouchers/330x214/idea-shopping-it.jpg"
"Romantik Hotels & Restaurants Germany","DE","beauty; craft; travel-and-leisure","EUR","50; 100; 250",5,"30 months","https://assets.tillo.io/images/brands/vouchers/330x214/romantik-hotels-and-restaurants-de.jpg"
"Sixt Germany","DE","cars","EUR","15; 25; 50; 100",9,"3 years","https://assets.tillo.io/images/brands/vouchers/330x214/sixt-de.jpg"
"Dots.eco - Protect 10 sqm of Marine Habitat UK","GB","charity","GBP","10; 25; 50; 100; 250; 500; 1000; 2000; 3000; 4000; 5000",43,"N/A","https://assets.tillo.io/images/brands/vouchers/330x214/protect-marine-uk.jpg"
"Share Now Germany","DE","cars","EUR","15; 25; 50; 100",7,"2 years","https://assets.tillo.io/images/brands/vouchers/330x214/share-now-de.jpg"
"Greggs","GB","food-and-drink","GBP","10; 25; 50; 100; 250",9,"24 Months from last use","https://assets.tillo.io/images/brands/vouchers/330x214/greggs.jpg"
"Shop Apotheke Germany","DE","other","EUR","10; 25; 50",5,"2 years","https://assets.tillo.io/images/brands/vouchers/330x214/shop-apotheke-de.jpg"
"ETERNA Germany","DE","fashion; jewellery","EUR","10; 15; 20; 50; 100",14,"3 years","https://assets.tillo.io/images/brands/vouchers/330x214/eterna-de.jpg"
"Ember Inns","GB","food-and-drink","GBP","10; 25; 50; 100; 250",12,"2 years from last load.","https://assets.tillo.io/images/brands/vouchers/330x214/ember-inns.jpg"
"Inspire Travel Germany","DE","travel-and-leisure","EUR","10; 25; 50; 100; 250; 500; 1000; 2000; 3000",6,"18 months from date of issue (Can be extended if requested via Inspire Customer Service)","https://assets.tillo.io/images/brands/vouchers/330x214/inspire-travel-de.jpg"
"Tezenis Austria","AT","fashion","EUR","20; 30; 50; 100",5.5,"3 years","https://assets.tillo.io/images/brands/vouchers/330x214/tezenis-at.jpg"
